Step,Price,Predicted Signal,Step Return,Trade Status
2373,98227.77,[0.12561126],-0.004108286,Trade open
2374,97776.66,[0.12280165],-0.0057329326,Trade open
2375,97617.15,[0.12202914],-0.011302581,Trade open
2376,97070.32,[0.11443354],-0.016215194,Trade open
2377,96588.0,[0.10860023],-0.019637398,Trade open
2378,96252.01,[0.10469543],-0.014055895,Trade open
2379,96800.0,[0.10767463],-0.01311884,Trade open
2380,96892.0,[0.11894777],-0.010755754,Trade open
2381,97124.01,[0.11444773],-0.012181706,Trade open
2382,96984.01,[0.11881077],-0.0076879673,Trade open
2383,97425.2,[0.12285519],-0.009202883,Trade open
2384,97276.47,[0.12234582],-0.0061822827,Trade open
2385,97573.03,[0.12410312],-0.0031788708,Trade open
2386,97867.91,[0.12513678],-0.002011452,Trade open
2387,97982.52,[0.1252252],-0.0023834568,Trade open
2388,97946.0,[0.12513821],-0.007570756,Trade closed
2389,97436.71,[0.12509923],0.0,Trade initiated
2390,97436.71,[0.12316547],-0.00797136,Trade open
2391,96660.01,[0.11595842],-0.015181249,Trade open
2392,95957.5,[0.10364356],-0.005179965,Trade open
2393,96931.99,[0.11736482],-0.009926074,Trade open
2394,96469.55,[0.11307901],-0.0041538985,Trade open
2395,97031.97,[0.12071098],-0.008487561,Trade open
2396,96609.71,[0.11829473],-0.005077334,Trade open
2397,96941.99,[0.12034725],-0.0020146891,Trade open
2398,97240.41,[0.12560305],0.0002862435,Trade open
2399,97464.6,[0.12884255],-0.004180037,Trade open
2400,97029.42,[0.12715259],-0.0024659436,Trade open
2401,97196.44,[0.1269225],-0.0013814255,Trade open
2402,97302.11,[0.12986213],-0.0005233365,Trade open
2403,97385.72,[0.1313523],-0.00014071634,Trade open
2404,97423.0,[0.13128106],0.0005376888,Trade open
2405,97489.1,[0.13168365],0.0018239403,Trade open
2406,97614.43,[0.13074121],0.0025738662,Trade open
2407,97687.5,[0.13081147],0.0028662835,Trade open
2408,97715.99,[0.1330282],0.0029333143,Trade open
2409,97722.52,[0.12942752],-0.0018556918,Trade closed
2410,97255.9,[0.12837684],0.0,Trade initiated
2411,97255.9,[0.13086124],-0.00097061915,Trade open
2412,97161.5,[0.12277132],0.0020986837,Trade open
2413,97460.01,[0.13189287],0.004960737,Trade open
2414,97738.36,[0.13257986],0.007815159,Trade open
2415,98015.97,[0.13323565],0.005800259,Trade open
2416,97820.01,[0.13266914],-0.0045617414,Trade open
2417,96812.24,[0.11588167],-0.016421722,Trade open
2418,95658.79,[0.10224696],-0.01941174,Trade open
2419,95367.99,[0.10074927],-0.00962538,Trade open
2420,96319.77,[0.10923992],-0.027352856,Trade open
2421,94595.67,[0.09977936],-0.028501002,Trade open
2422,94484.01,[0.10257154],-0.02320955,Trade open
2423,94998.63,[0.11011031],-0.021837927,Trade open
2424,95132.03,[0.11704438],-0.013921955,Trade open
2425,95901.91,[0.12644951],-0.014388829,Trade open
2426,95856.5,[0.12559709],-0.008365254,Trade open
2427,96442.33,[0.13001594],-0.008443093,Trade open
2428,96434.76,[0.12942414],-0.0032850674,Trade open
2429,96936.41,[0.12928435],-0.0040912526,Trade open
2430,96858.0,[0.12718254],-0.0045835907,Trade closed
2431,96810.12,[0.12506238],0.0,Trade initiated
2432,96810.12,[0.12770505],0.00040615912,Trade open
2433,96849.44,[0.12772958],0.0017965258,Trade open
2434,96984.04,[0.12760687],-0.0022427118,Trade open
2435,96593.0,[0.1313135],-0.005300163,Trade open
2436,96297.01,[0.12960316],-0.0041060564,Trade open
2437,96412.61,[0.12546703],-0.00935667,Trade open
2438,95904.3,[0.12264331],-0.010929578,Trade open
2439,95752.02,[0.11735804],-0.0051397327,Trade open
2440,96312.54,[0.12497111],0.0041025863,Trade open
2441,97207.29,[0.12897009],0.005102611,Trade open
2442,97304.1,[0.13335101],0.0060769734,Trade open
2443,97398.43,[0.13206673],0.005284184,Trade open
2444,97321.68,[0.12990442],0.0076112268,Trade open
2445,97546.96,[0.13104224],0.005937767,Trade open
2446,97384.95,[0.12910451],0.007076433,Trade open
2447,97495.19,[0.12864564],0.008943329,Trade open
2448,97675.92,[0.13030283],0.00908431,Trade open
2449,97689.57,[0.13050014],0.008043855,Trade open
2450,97588.84,[0.12883975],0.005417661,Trade open
2451,97334.6,[0.13171637],0.011818964,Trade closed
2452,97954.31,[0.13815875],0.0,Trade initiated
2453,97954.31,[0.13162835],0.0015883521,Trade open
2454,98109.9,[0.14057687],-0.0012599145,Trade open
2455,97830.9,[0.13302363],0.00046633667,Trade open
2456,97999.99,[0.13195948],0.00045987638,Trade open
2457,97999.36,[0.13217045],0.0026540593,Trade open
2458,98214.29,[0.13643649],0.0050603948,Trade open
2459,98450.0,[0.1403015],0.003453619,Trade open
2460,98292.61,[0.13623172],0.004028345,Trade open
2461,98348.91,[0.13620533],0.002875703,Trade open
2462,98236.0,[0.13150254],0.0043048607,Trade open
2463,98375.99,[0.13223004],0.007988896,Trade open
2464,98736.86,[0.13938725],0.007290947,Trade open
2465,98668.49,[0.13862297],0.01594278,Trade open
2466,99515.98,[0.14703931],0.025846552,Trade open
2467,100486.09,[0.14671616],0.02457603,Trade open
2468,100361.64,[0.14054525],0.031467076,Trade open
2469,101036.65,[0.13584836],0.02676431,Trade open
2470,100575.99,[0.13252205],0.026060937,Trade open
2471,100507.09,[0.13020355],0.018657533,Trade open
2472,99781.9,[0.12957522],0.025134964,Trade closed
2473,100416.39,[0.13211885],0.0,Trade initiated
2474,100416.39,[0.12954582],-0.0002756491,Trade open
2475,100388.71,[0.13090053],0.0035537183,Trade open
2476,100773.24,[0.13091892],0.007033915,Trade open
2477,101122.71,[0.13295665],0.009258013,Trade open
2478,101346.05,[0.13645345],0.008516258,Trade open
2479,101271.56,[0.13681224],0.0054076393,Trade open
2480,100959.41,[0.13077301],0.010991498,Trade open
2481,101520.12,[0.13499676],0.0108978255,Trade open
2482,101510.71,[0.13814282],0.007900618,Trade open
2483,101209.74,[0.13101035],0.008657156,Trade open
2484,101285.71,[0.13130276],0.0070567103,Trade open
2485,101125.0,[0.13178676],0.0044172322,Trade open
2486,100859.95,[0.13242577],0.003545938,Trade open
2487,100772.46,[0.13376795],0.0036807675,Trade open
2488,100786.0,[0.13353673],0.0007957491,Trade open
2489,100496.3,[0.1272951],0.003628952,Trade open
2490,100780.8,[0.13240567],0.014025272,Trade open
2491,101824.76,[0.13396227],0.010722151,Trade open
2492,101493.07,[0.1323739],0.006069493,Trade open
2493,101025.87,[0.13229813],0.004656081,Trade closed
2494,100883.94,[0.13231938],0.0,Trade initiated
2495,100883.94,[0.13052118],-0.0020640984,Trade open
2496,100675.7,[0.12793915],0.0003851115,Trade open
2497,100922.79,[0.13142022],-0.0026275553,Trade open
2498,100618.86,[0.12769715],-0.0024180787,Trade open
2499,100639.99,[0.12530461],-0.002969455,Trade open
2500,100584.37,[0.12562624],-0.0010301906,Trade open
2501,100780.01,[0.12981567],-0.0038058122,Trade open
2502,100499.99,[0.12634562],-0.0003013209,Trade open
2503,100853.54,[0.12910485],0.00095220807,Trade open
2504,100980.0,[0.12751749],0.001105153,Trade open
2505,100995.43,[0.12719397],-0.00069255015,Trade open
2506,100814.07,[0.12882864],-0.0017441919,Trade open
2507,100707.98,[0.12666],-0.0030183198,Trade open
2508,100579.44,[0.12315264],-0.004269603,Trade open
2509,100453.2,[0.11630605],-0.005209111,Trade open
2510,100358.42,[0.11507729],-0.0016965659,Trade open
2511,100712.78,[0.13066183],-0.0005544738,Trade open
2512,100828.0,[0.13037194],0.00366882,Trade open
2513,101254.06,[0.13682894],0.00027808873,Trade open
2514,100911.99,[0.12703288],0.0052321106,Trade closed
2515,101411.77,[0.13579871],0.0,Trade initiated
2516,101411.77,[0.13367262],0.0028622479,Trade open
2517,101702.04,[0.13551274],0.0008699064,Trade open
2518,101499.99,[0.1309844],0.003800024,Trade open
2519,101797.14,[0.13566378],0.0043958314,Trade open
2520,101857.56,[0.14038654],0.00050012686,Trade open
2521,101462.49,[0.12978041],0.0011872235,Trade open
2522,101532.17,[0.13121791],0.0020300897,Trade open
2523,101617.65,[0.13164172],0.0019878733,Trade open
2524,101613.37,[0.1312074],-0.0054646484,Trade open
2525,100857.59,[0.1250255],-0.014591655,Trade open
2526,99932.01,[0.10029045],-0.019035788,Trade open
2527,99481.32,[0.09929602],-0.018177284,Trade open
2528,99568.38,[0.10105393],-0.013645019,Trade open
2529,100028.01,[0.118122],-0.01345805,Trade open
2530,100046.97,[0.11945542],-0.01628771,Trade open
2531,99760.01,[0.11609356],-0.014487038,Trade open
2532,99942.62,[0.1186887],-0.009543009,Trade open
2533,100444.0,[0.1274461],-0.013074712,Trade open
2534,100085.84,[0.12424266],-0.013878905,Trade open
2535,100004.29,[0.12307937],-0.011475338,Trade closed
2536,100248.04,[0.12815301],0.0,Trade initiated
2537,100248.04,[0.12906252],-0.001644203,Trade open
2538,100083.21,[0.12824255],-0.0066715768,Trade open
2539,99579.23,[0.11738694],-0.009218151,Trade open
2540,99323.94,[0.10823215],-0.00883348,Trade open
2541,99362.5,[0.10982084],-0.007611589,Trade open
2542,99484.99,[0.11772479],-0.0066638617,Trade open
2543,99580.0,[0.12155024],-0.005176613,Trade open
2544,99729.09,[0.12379187],-0.0038262906,Trade open
2545,99864.46,[0.12729327],-0.0024696556,Trade open
2546,100000.46,[0.12909195],-0.0029734839,Trade open
2547,99949.95,[0.12714596],-0.0035715317,Trade open
2548,99890.0,[0.1278038],-0.0022360163,Trade open
2549,100023.88,[0.12754291],-0.005466831,Trade open
2550,99700.0,[0.12812127],-0.0050406223,Trade open
2551,99742.73,[0.12576452],-0.0011774701,Trade open
2552,100130.0,[0.13134243],0.00046345982,Trade open
2553,100294.5,[0.13148838],0.00023901652,Trade open
2554,100272.0,[0.1310031],-0.001840513,Trade open
2555,100063.53,[0.1307984],-0.0014767278,Trade open
2556,100100.0,[0.12923871],-0.0023945293,Trade closed
2557,100007.99,[0.12992871],0.0,Trade initiated
2558,100007.99,[0.1293871],0.004495891,Trade open
2559,100457.62,[0.132406],0.00583469,Trade open
2560,100591.51,[0.13778143],0.003453474,Trade open
2561,100353.37,[0.12856424],0.003217946,Trade open
2562,100329.81,[0.12679183],0.0029183605,Trade open
2563,100299.85,[0.13007076],0.0010471038,Trade open
2564,100112.71,[0.13071275],0.0027633728,Trade open
2565,100284.35,[0.12873359],0.0040667844,Trade open
2566,100414.7,[0.13002068],0.010100443,Trade open
2567,101018.12,[0.14133956],0.011514236,Trade open
2568,101159.51,[0.14414947],-0.0013482516,Trade open
2569,99873.16,[0.12683378],0.001999684,Trade open
2570,100207.98,[0.12551793],0.009799373,Trade open
2571,100988.01,[0.13182656],0.012605789,Trade open
2572,101268.67,[0.13603278],0.017297601,Trade open
2573,101737.89,[0.1391796],0.016718742,Trade open
2574,101680.0,[0.13691981],0.014877952,Trade open
2575,101495.91,[0.13395129],0.01273117,Trade open
2576,101281.21,[0.1300059],0.014542353,Trade open
2577,101462.34,[0.13101086],0.016657185,Trade closed
2578,101673.84,[0.13810441],0.0,Trade initiated
2579,101673.84,[0.13148646],6.0549006e-05,Trade open
2580,101680.0,[0.13200592],-0.004011295,Trade open
2581,101266.0,[0.13133849],-0.0036410852,Trade open
2582,101303.64,[0.1314432],-0.0053291577,Trade open
2583,101132.01,[0.1322788],-0.004392108,Trade open
2584,101227.28,[0.13285357],-0.005233032,Trade open
2585,101141.78,[0.12951276],-0.002454847,Trade open
2586,101424.25,[0.12989932],-0.002907889,Trade open
2587,101378.19,[0.12944175],-0.003666365,Trade open
2588,101301.07,[0.1304293],0.008920452,Trade open
2589,102580.82,[0.14835016],0.0046367627,Trade open
2590,102145.28,[0.1420425],0.0012489385,Trade open
2591,101800.83,[0.13003574],0.003528593,Trade open
2592,102032.61,[0.13032551],0.0051599583,Trade open
2593,102198.48,[0.13143432],0.0040733805,Trade open
2594,102088.0,[0.13019985],0.0012927366,Trade open
2595,101805.28,[0.13012908],7.837561e-05,Trade open
2596,101681.81,[0.13200663],0.0011226923,Trade open
2597,101787.99,[0.13305867],0.00048147215,Trade open
2598,101722.8,[0.13217516],0.003080008,Trade closed
2599,101987.0,[0.13526624],0.0,Trade initiated
2600,101987.0,[0.12994717],-0.00079375925,Trade open
2601,101906.05,[0.12909146],-0.0035004462,Trade open
2602,101630.0,[0.12857893],-0.0015982429,Trade open
2603,101824.0,[0.1300893],-0.0023651912,Trade open
2604,101745.78,[0.12910847],-0.001803845,Trade open
2605,101803.03,[0.12836613],-0.0033533685,Trade open
2606,101645.0,[0.1259936],-0.004272297,Trade open
2607,101551.28,[0.12176374],-0.0052980096,Trade open
2608,101446.67,[0.11171552],-0.004279191,Trade open
2609,101550.58,[0.12259791],-0.0035395902,Trade open
2610,101626.01,[0.12578306],-0.0039515607,Trade open
2611,101583.99,[0.12743957],-0.005219109,Trade open
2612,101454.72,[0.12285591],-0.006756146,Trade open
2613,101297.96,[0.11006062],-0.009089317,Trade open
2614,101060.01,[0.10282801],-0.008010365,Trade open
2615,101170.05,[0.10827904],-0.0063719824,Trade open
2616,101337.14,[0.12123917],-0.005419349,Trade open
2617,101434.3,[0.12665878],-0.004015677,Trade open
2618,101577.45,[0.13257143],-0.003548323,Trade open
2619,101625.12,[0.13255477],-0.005347725,Trade closed
2620,101441.6,[0.1301739],0.0,Trade initiated
2621,101441.6,[0.12874182],0.002061839,Trade open
2622,101650.76,[0.13084807],-0.0020736994,Trade open
2623,101231.24,[0.12227183],-0.0044715535,Trade open
2624,100988.0,[0.10641093],-0.0050200527,Trade open
2625,100932.36,[0.106748],-0.0053787106,Trade open
2626,100895.98,[0.1069011],-0.0026224293,Trade open
2627,101175.58,[0.1227784],-0.0012624258,Trade open
2628,101313.54,[0.13068111],-0.0026835022,Trade open
2629,101169.38,[0.12647027],-0.0067191524,Trade open
2630,100760.0,[0.10800823],-0.0026321332,Trade open
2631,101174.59,[0.12240868],-0.003617075,Trade open
2632,101074.68,[0.12226272],-0.0025790702,Trade open
2633,101179.98,[0.12084078],-0.0031936478,Trade open
2634,101117.63,[0.12397945],-0.0005283982,Trade open
2635,101388.0,[0.12868083],-0.0002129458,Trade open
2636,101420.0,[0.131356],0.0008738094,Trade open
2637,101530.24,[0.13210599],8.086549e-06,Trade open
2638,101442.42,[0.13153699],0.00141453,Trade open
2639,101585.09,[0.13376819],0.0068302844,Trade open
2640,102134.48,[0.14200084],0.0047948617,Trade closed
2641,101928.0,[0.13712586],0.0,Trade initiated
2642,101928.0,[0.13739337],-0.0009501958,Trade open
2643,101831.15,[0.13068461],-0.0012147055,Trade open
2644,101804.19,[0.12881018],-0.0019050671,Trade open
2645,101733.82,[0.1294712],0.006716291,Trade open
2646,102612.58,[0.13990277],0.0042988374,Trade open
2647,102366.17,[0.13565527],0.0051370515,Trade open
2648,102451.61,[0.1350392],0.0022691416,Trade open
2649,102159.29,[0.12873368],0.0009950345,Trade open
2650,102029.42,[0.1270322],-0.0016502151,Trade open
2651,101759.8,[0.12920576],-0.0006797844,Trade open
2652,101858.71,[0.13004667],-0.0019220063,Trade open
2653,101732.09,[0.12590723],-0.0016020807,Trade open
2654,101764.7,[0.12565488],0.000855,Trade open
2655,102015.15,[0.13105038],0.00096000667,Trade open
2656,102025.85,[0.12835857],0.003299817,Trade open
2657,102264.34,[0.12854663],0.002521311,Trade open
2658,102184.99,[0.12749657],0.0034534181,Trade open
2659,102280.0,[0.12711577],0.00516932,Trade open
2660,102454.9,[0.1311123],0.0072937515,Trade open
2661,102671.44,[0.13631667],0.007981737,Trade closed
2662,102741.56,[0.14385909],0.0,Trade initiated
2663,102741.56,[0.13943923],0.0019950694,Trade open
2664,102946.54,[0.14121377],-0.00048072683,Trade open
2665,102692.17,[0.13250358],0.0004193623,Trade open
2666,102784.65,[0.13179667],0.0015104647,Trade open
2667,102896.75,[0.133929],0.0024605882,Trade open
2668,102994.37,[0.1338593],0.0015755552,Trade open
2669,102903.44,[0.13190582],-0.00036552575,Trade open
2670,102704.01,[0.12847602],0.0039096884,Trade open
2671,103143.25,[0.13406673],0.003752285,Trade open
2672,103127.08,[0.1385383],0.0027879418,Trade open
2673,103028.0,[0.13261491],0.0041116513,Trade open
2674,103164.0,[0.13643928],0.00441087,Trade open
2675,103194.74,[0.13465002],0.0045009777,Trade open
2676,103204.0,[0.13604097],0.0061779707,Trade open
2677,103376.3,[0.13871148],0.0049774465,Trade open
2678,103252.95,[0.13287032],0.0046866685,Trade open
2679,103223.08,[0.13124245],0.0039250487,Trade open
2680,103144.83,[0.12875384],-0.00020987124,Trade open
2681,102720.0,[0.12244875],0.0011436462,Trade open
2682,102859.06,[0.12645051],0.0041506602,Trade closed
2683,103168.01,[0.13313562],0.0,Trade initiated
2684,103168.01,[0.1315003],0.0010595581,Trade open
2685,103277.32,[0.13429612],0.015704587,Trade open
2686,104788.22,[0.14822748],0.012561882,Trade open
2687,104463.99,[0.14717703],0.020148642,Trade open
2688,105246.7,[0.14419696],0.022070266,Trade open
2689,105444.95,[0.1417438],0.018797994,Trade open
2690,105107.36,[0.13788904],0.02291393,Trade open
2691,105531.99,[0.13607043],0.013978186,Trade open
2692,104610.11,[0.13209908],0.013737907,Trade open
2693,104585.32,[0.13226199],0.017033957,Trade open
2694,104925.37,[0.13373509],0.01370845,Trade open
2695,104582.28,[0.13229948],0.014112826,Trade open
2696,104624.0,[0.1325779],0.014715226,Trade open
2697,104686.15,[0.13239537],0.01585301,Trade open
2698,104803.53,[0.13314168],0.01802877,Trade open
2699,105028.0,[0.13337575],0.018688494,Trade open
2700,105096.06,[0.1332412],0.01921108,Trade open
2701,105149.98,[0.13356334],0.020006202,Trade open
2702,105232.01,[0.13440403],0.017687472,Trade open
2703,104992.79,[0.1322366],0.015511486,Trade closed
2704,104768.3,[0.13444532],0.0,Trade initiated
2705,104768.3,[0.13264959],-0.002222613,Trade open
2706,104535.44,[0.12854777],-0.00018701983,Trade open
2707,104748.7,[0.1318952],-0.0008741015,Trade open
2708,104676.72,[0.12979896],-0.003209836,Trade open
2709,104432.01,[0.12379486],-0.0007951326,Trade open
2710,104684.99,[0.12852657],-0.0028621939,Trade open
2711,104468.43,[0.12714636],-0.009643229,Trade open
2712,103757.99,[0.10393007],-0.008421113,Trade open
2713,103886.03,[0.10739785],-0.010616507,Trade open
2714,103656.02,[0.10472006],-0.006722498,Trade open
2715,104063.99,[0.11962394],-0.0082112,Trade open
2716,103908.02,[0.11875466],-0.0037064678,Trade open
2717,104379.98,[0.12952323],0.0068599293,Trade open
2718,105487.0,[0.13655907],0.014677478,Trade open
2719,106306.03,[0.14391157],0.014925421,Trade open
2720,106332.01,[0.14375947],0.019010551,Trade open
2721,106760.0,[0.14400046],0.019630522,Trade open
2722,106824.95,[0.14078657],0.022323666,Trade open
2723,107107.11,[0.13864812],0.02205104,Trade open
2724,107078.55,[0.13687],0.02846445,Trade closed
2725,107750.47,[0.13961275],0.0,Trade initiated
2726,107750.47,[0.134439],-0.0062353993,Trade open
2727,107078.6,[0.13227893],-0.015224774,Trade open
2728,106109.99,[0.13096975],-0.010833842,Trade open
2729,106583.12,[0.13294567],-0.013966804,Trade open
2730,106245.54,[0.13209984],-0.01802414,Trade open
2731,105808.36,[0.12963153],-0.016959323,Trade open
2732,105923.09,[0.12850446],-0.0157094,Trade open
2733,106057.77,[0.13003455],-0.015605501,Trade open
2734,106068.97,[0.13036306],-0.0179533,Trade open
2735,105815.99,[0.1254443],-0.020381799,Trade open
2736,105554.32,[0.12224676],-0.015701208,Trade open
2737,106058.66,[0.12890767],-0.014983476,Trade open
2738,106135.99,[0.12969935],-0.017577287,Trade open
2739,105856.51,[0.12888426],-0.014552068,Trade open
2740,106182.48,[0.13030843],-0.012756035,Trade open
2741,106376.0,[0.13433185],-0.011004738,Trade open
2742,106564.7,[0.1348061],-0.013747765,Trade open
2743,106269.14,[0.13368906],-0.009526278,Trade open
2744,106724.01,[0.13509378],-0.008203923,Trade open
2745,106866.49,[0.13634674],-0.011475226,Trade closed
2746,106514.01,[0.134046],0.0,Trade initiated
2747,106514.01,[0.13180983],-0.00012425009,Trade open
2748,106500.77,[0.13225245],0.00088243966,Trade open
2749,106608.0,[0.13088222],0.002848657,Trade open
2750,106817.43,[0.13020279],-0.00038499924,Trade open
2751,106473.0,[0.12945622],0.00033769032,Trade open
2752,106549.98,[0.13235775],0.0058575775,Trade open
2753,107137.92,[0.13499466],0.002739003,Trade open
2754,106805.75,[0.1313948],0.007329875,Trade open
2755,107294.74,[0.13868171],0.008380133,Trade open
2756,107406.61,[0.14145325],0.0071322047,Trade open
2757,107273.69,[0.13551351],0.007435862,Trade open
2758,107306.03,[0.13407604],0.0050322018,Trade open
2759,107050.01,[0.13127975],0.006531198,Trade open
2760,107209.67,[0.13192539],0.0060909684,Trade open
2761,107162.78,[0.12953445],0.0027630609,Trade open
2762,106808.31,[0.12953275],0.0032392307,Trade open
2763,106859.03,[0.12865481],0.0058396077,Trade open
2764,107136.01,[0.13464826],0.008833419,Trade open
2765,107454.89,[0.13235728],0.0073644216,Trade open
2766,107298.42,[0.13139127],0.011422867,Trade closed
2767,107730.7,[0.14112817],0.0,Trade initiated
2768,107730.7,[0.13553567],0.004898209,Trade open
2769,108258.39,[0.14532225],-0.015673196,Trade open
2770,106042.22,[0.11435283],-0.011623747,Trade open
2771,106478.47,[0.11611791],-0.010124421,Trade open
2772,106639.99,[0.12349115],-0.00607983,Trade open
2773,107075.72,[0.13041519],-0.0017966529,Trade open
2774,107537.15,[0.12887335],-0.002082377,Trade open
2775,107506.37,[0.128938],-0.006799579,Trade open
2776,106998.18,[0.1308928],-0.010942215,Trade open
2777,106551.89,[0.12514071],-0.009854506,Trade open
2778,106669.07,[0.12473644],-0.011647678,Trade open
2779,106475.89,[0.12278558],-0.01255641,Trade open
2780,106377.99,[0.12244579],-0.009261302,Trade open
2781,106732.98,[0.12873618],-0.010319279,Trade open
2782,106619.0,[0.1280737],-0.012245015,Trade open
2783,106411.54,[0.12464879],-0.01735157,Trade open
2784,105861.41,[0.11023879],-0.016324922,Trade open
2785,105972.01,[0.10851995],-0.015310312,Trade open
2786,106081.31,[0.11457762],-0.014823638,Trade open
2787,106133.74,[0.12189283],-0.015028793,Trade closed
2788,106111.64,[0.12699376],0.0,Trade initiated
2789,106111.64,[0.12466066],-0.00011978834,Trade open
2790,106098.93,[0.11765818],0.0020000308,Trade open
2791,106323.87,[0.12731847],-0.0073394105,Trade open
2792,105332.84,[0.10566634],-0.00482172,Trade open
2793,105600.0,[0.11018439],-0.007527302,Trade open
2794,105312.91,[0.10907529],-0.01124074,Trade open
2795,104918.87,[0.10222363],-0.012700436,Trade open
2796,104763.98,[0.10108685],-0.019523144,Trade open
2797,104040.01,[0.10061309],-0.021144077,Trade open
2798,103868.01,[0.10163005],-0.019485595,Trade open
2799,104043.99,[0.10344778],-0.023932047,Trade open
2800,103572.17,[0.1038385],-0.02041239,Trade open
2801,103945.65,[0.10956305],-0.02183542,Trade open
2802,103794.65,[0.10926833],-0.018410444,Trade open
2803,104158.08,[0.11959536],-0.017537102,Trade open
2804,104250.75,[0.12115954],-0.02039023,Trade open
2805,103948.0,[0.11881024],-0.021733817,Trade open
2806,103805.43,[0.11556903],-0.017186277,Trade open
2807,104287.98,[0.12507299],-0.019447898,Trade open
2808,104047.99,[0.12392925],-0.017193714,Trade closed
2809,104287.19,[0.12485801],0.0,Trade initiated
2810,104287.19,[0.12546362],0.0023381948,Trade open
2811,104531.03,[0.1282192],0.0043419763,Trade open
2812,104740.0,[0.12661056],0.0071067275,Trade open
2813,105028.33,[0.12773655],0.0061649173,Trade open
2814,104930.11,[0.12821348],0.006068054,Trade open
2815,104920.01,[0.12903903],0.0074533513,Trade open
2816,105064.48,[0.12765418],0.002813295,Trade open
2817,104580.58,[0.12863716],0.003881709,Trade open
2818,104692.0,[0.13071227],-0.0025627099,Trade open
2819,104019.93,[0.11872252],-0.0013055145,Trade open
2820,104151.04,[0.1171404],0.0013554068,Trade open
2821,104428.54,[0.12667029],-0.0049293716,Trade open
2822,103773.12,[0.11128998],-0.0008397035,Trade open
2823,104199.62,[0.11963513],0.00035778605,Trade open
2824,104324.5,[0.12562688],0.0035382314,Trade open
2825,104656.18,[0.13120355],0.0037852204,Trade open
2826,104681.94,[0.13053674],0.005003536,Trade open
2827,104808.99,[0.12970848],-0.005313003,Trade open
2828,103733.11,[0.11263708],-0.0140896235,Trade open
2829,102817.82,[0.10230569],-0.025577806,Trade closed
2830,101619.75,[0.0987043],0.0,Trade initiated
2831,101619.75,[0.10390829],-0.007607558,Trade open
2832,100846.67,[0.10375313],-0.0036576306,Trade open
2833,101248.06,[0.10507242],-0.0059949285,Trade open
2834,101010.55,[0.10845975],-0.004602944,Trade open
2835,101152.0,[0.11147423],-0.004598485,Trade open
2836,101152.45,[0.11485896],-0.0069097974,Trade open
2837,100917.58,[0.11372166],-0.013931762,Trade open
2838,100204.01,[0.11369301],-0.0070434143,Trade open
2839,100904.0,[0.11902089],-0.007760241,Trade open
2840,100831.16,[0.11880501],-0.0103430925,Trade open
2841,100568.69,[0.11774196],-0.01821281,Trade open
2842,99768.97,[0.11359409],-0.026315782,Trade open
2843,98945.55,[0.11565693],-0.010678903,Trade open
2844,100534.56,[0.12412552],-0.007122139,Trade open
2845,100896.0,[0.12490571],-0.004198018,Trade open
2846,101193.15,[0.12841636],-0.005690408,Trade open
2847,101041.49,[0.12739797],-0.009330202,Trade open
2848,100671.62,[0.12529065],-0.0049458276,Trade open
2849,101117.16,[0.12809183],-0.003146457,Trade open
2850,101300.01,[0.12918411],-0.0057077827,Trade closed
2851,101039.73,[0.12216637],0.0,Trade initiated
2852,101039.73,[0.12710097],0.0015863191,Trade open
2853,101200.01,[0.12766576],0.005035767,Trade open
2854,101548.54,[0.13144158],0.0061049624,Trade open
2855,101656.57,[0.13034],0.0069362414,Trade open
2856,101740.56,[0.13160229],0.005944908,Trade open
2857,101640.4,[0.1300204],0.005804416,Trade open
2858,101626.2,[0.12930734],0.0076827765,Trade open
2859,101815.99,[0.13033248],0.01032159,Trade open
2860,102082.62,[0.13122931],0.013555234,Trade open
2861,102409.34,[0.13601993],0.014002537,Trade open
2862,102454.54,[0.13474604],0.013957536,Trade open
2863,102449.99,[0.1328881],0.013071436,Trade open
2864,102360.46,[0.13094997],0.009385155,Trade open
2865,101988.0,[0.1326308],0.011285397,Trade open
2866,102180.0,[0.13349718],0.009033189,Trade open
2867,101952.44,[0.12934336],0.013504589,Trade open
2868,102404.23,[0.13508487],-0.0009631886,Trade open
2869,100942.41,[0.10845929],-0.011119389,Trade open
2870,99916.23,[0.0997967],-0.0035616406,Trade open
2871,100679.86,[0.10645719],-0.0051158713,Trade closed
2872,100522.82,[0.1110797],0.0,Trade initiated
2873,100522.82,[0.1087699],0.0019247029,Trade open
2874,100716.3,[0.11907376],-0.009871981,Trade open
2875,99530.46,[0.10498915],-0.01658291,Trade open
2876,98855.86,[0.10061952],-0.020522391,Trade open
2877,98459.85,[0.10269648],-0.015818236,Trade open
2878,98932.73,[0.10908068],-0.023748728,Trade open
2879,98135.53,[0.10871047],-0.03305818,Trade open
2880,97199.72,[0.1093465],-0.03912187,Trade open
2881,96590.18,[0.11279291],-0.04091888,Trade open
2882,96409.54,[0.11545841],-0.029853063,Trade open
2883,97521.91,[0.12097607],-0.03089014,Trade open
2884,97417.66,[0.11949762],-0.027594248,Trade open
2885,97748.97,[0.12040818],-0.021205228,Trade open
2886,98391.21,[0.12322337],-0.02635681,Trade open
2887,97873.36,[0.1221475],-0.03045041,Trade open
2888,97461.86,[0.12150377],-0.036748186,Trade open
2889,96828.79,[0.11966464],-0.032575704,Trade open
2890,97248.22,[0.12147679],-0.03442867,Trade open
