Step,Price,Predicted Signal,Step Return,Trade Status
913,149.46,0.20613357424736023,0.009916906696956164,Trade open
914,150.11,0.21547389030456543,0.0,No trade
915,150.11,0.2081039845943451,-0.0012657546903938055,Trade open
916,149.92,0.20661994814872742,0.003397471969947219,Trade open
917,150.62,0.21004991233348846,0.004130271729081869,Trade open
918,150.73,0.2124820202589035,-0.0009326453437097371,Trade open
919,149.97,0.21220062673091888,0.005529290530830622,Trade open
920,150.94,0.21203957498073578,0.0027979358565062284,Trade open
921,150.53,0.2079542577266693,0.003131045261397958,Trade open
922,150.58,0.20836976170539856,0.0069948905147612095,Trade open
923,151.16,0.2223639190196991,0.00965956225991249,Trade open
924,151.56,0.21970263123512268,-0.0019318718696013093,Trade open
925,149.82,0.2040402889251709,-0.0015321812825277448,Trade open
926,149.88,0.2078472524881363,0.004996336065232754,Trade open
927,150.86,0.2103804647922516,0.0005329546984285116,Trade open
928,150.19,0.20690205693244934,-0.00033310940489172935,Trade open
929,150.06,0.2176862359046936,-0.0018652906874194741,Trade open
930,149.83,0.2179192453622818,-0.000866064103320241,Trade open
931,149.98,0.21486139297485352,-0.0037972640711814165,Trade open
932,149.54,0.21414969861507416,-0.005510245887110374,Trade open
933,148.75,0.2373826801776886,0.0,No trade
934,148.75,0.22581122815608978,-0.004504189360886812,Trade open
935,148.08,0.23812918365001678,-0.004705861676484346,Trade open
936,148.05,0.23923875391483307,-0.0031596720218658447,Trade open
937,148.28,0.2234497368335724,-0.002689034678041935,Trade open
938,148.35,0.21043634414672852,-0.005949564941790926,Trade open
939,147.69,0.2369067519903183,0.0,No trade
940,147.69,0.22600886225700378,0.0005416875355876982,Trade open
941,147.77,0.22509631514549255,0.0002707921084947884,Trade open
942,147.73,0.22301381826400757,0.0006093597039580345,Trade open
943,147.78,0.2098623663187027,0.0024375421926379204,Trade open
944,148.05,0.20745736360549927,0.002369766589254141,Trade open
945,148.04,0.21005883812904358,0.0027761098463088274,Trade open
946,148.1,0.20771080255508423,0.0006770319305360317,Trade open
947,147.79,0.20826581120491028,0.0023020943626761436,Trade open
948,148.03,0.20587503910064697,0.007989658042788506,Trade open
949,148.87,0.21228447556495667,0.007312626577913761,Trade open
950,148.77,0.2098182886838913,0.004197949077934027,Trade open
951,148.31,0.20591400563716888,0.0041302768513560295,Trade open
952,148.3,0.20778009295463562,0.00406250124797225,Trade open
953,148.29,0.20764318108558655,0.0027761098463088274,Trade open
954,148.1,0.206098735332489,0.0008802551310509443,Trade open
955,147.82,0.20677104592323303,0.00033856762456707656,Trade open
956,147.74,0.20966549217700958,-0.0010157028445973992,Trade open
957,147.54,0.22408072650432587,0.0008802551310509443,Trade open
958,147.82,0.21369299292564392,-0.0012864948948845267,Trade open
959,147.5,0.21913188695907593,0.0026406620163470507,Trade open
960,148.08,0.20820735394954681,0.0018281824886798859,Trade open
961,147.96,0.20784562826156616,0.001354167121462524,Trade open
962,147.89,0.20919950306415558,-0.0005416875355876982,Trade open
963,147.61,0.20874015986919403,-0.0028437820728868246,Trade open
964,147.27,0.22818104922771454,-0.0025729897897690535,Trade open
965,147.31,0.22043642401695251,-0.004797678229580664,Trade open
966,146.78,0.2520488500595093,0.0,No trade
967,146.78,0.24369694292545319,0.002725125290453434,Trade open
968,147.18,0.23301807045936584,0.0024526542983949184,Trade open
969,147.14,0.2141103893518448,0.007017296738922596,Trade open
970,147.81,0.21140392124652863,0.00738708575266956,Trade open
971,148.09,0.21993082761764526,0.0,No trade
972,148.09,0.21226966381072998,0.002363468986004591,Trade open
973,148.44,0.2125035673379898,0.002228387165814638,Trade open
974,148.42,0.2107095569372177,0.0008103881264105439,Trade open
975,148.21,0.20528742671012878,0.0027011220809072256,Trade open
976,148.49,0.20908036828041077,0.0037139784544706345,Trade open
977,148.64,0.2139369696378708,0.002498550806194544,Trade open
978,148.46,0.20706364512443542,0.00020257127471268177,Trade open
979,148.12,0.20935551822185516,-0.0036801600659531267,Trade open
980,147.38,0.21330854296684265,0.0,No trade
981,147.38,0.2045251578092575,-0.004633300864966658,Trade open
982,146.45,0.24416302144527435,0.0,No trade
983,146.45,0.23361040651798248,0.0024581809993833303,Trade open
984,146.81,0.2305128127336502,0.004438437521457672,Trade open
985,147.1,0.20874713361263275,0.001707067247480154,Trade open
986,146.7,0.2103796899318695,0.005735720973461866,Trade open
987,147.29,0.2092914879322052,0.006623429246246815,Trade open
988,147.42,0.20980660617351532,0.007579382974654436,Trade open
989,147.56,0.21533727645874023,0.007169703487306833,Trade open
990,147.5,0.21406468749046326,0.00936448939527162,Trade open
991,147.88,0.22027060389518738,0.0,No trade
992,147.88,0.21143648028373718,-0.0017582483123987913,Trade open
993,147.62,0.20739373564720154,-0.0029078165534883738,Trade open
994,147.45,0.21185342967510223,-0.0034488081000745296,Trade open
995,147.37,0.20836587250232697,-0.0039655809644703836,Trade open
996,146.76,0.21479888260364532,0.0,No trade
997,146.76,0.2055606096982956,-0.00034060911275446415,Trade open
998,146.71,0.20693761110305786,-0.0013627484440803528,Trade open
999,146.56,0.207668274641037,-0.002384783700108528,Trade open
1000,146.41,0.22398599982261658,0.0010221393313258886,Trade open
1001,146.91,0.2099844515323639,0.0019760734867304564,Trade open
1002,147.05,0.20936886966228485,0.002657395787537098,Trade open
1003,147.15,0.2115035206079483,-0.0028618029318749905,Trade open
1004,146.34,0.209237203001976,-0.004307327216639151,Trade open
1005,146.1,0.2358308881521225,0.0,No trade
1006,146.1,0.2248401939868927,-0.003353904699906707,Trade open
1007,145.61,0.23176902532577515,-0.002464069752022624,Trade open
1008,145.74,0.23086068034172058,-0.004517478868365288,Trade open
1009,145.44,0.23689211905002594,0.00034214777406305075,Trade open
1010,146.15,0.2103583961725235,0.0009582435595802963,Trade open
1011,146.24,0.20999643206596375,-0.002737913280725479,Trade open
1012,145.7,0.2077365666627884,-0.0030801654793322086,Trade open
1013,145.65,0.20854833722114563,-0.003559235017746687,Trade open
1014,145.58,0.2090766578912735,-0.0032854960300028324,Trade open
1015,145.62,0.21327237784862518,-0.0032169828191399574,Trade open
1016,145.63,0.20791025459766388,-0.005099228551924268,Trade open
1017,145.32,0.225379079580307,0.0,No trade
1018,145.32,0.21646250784397125,-0.0033719066996127367,Trade open
1019,144.83,0.2447527050971985,-0.0027526088524609804,Trade open
1020,144.92,0.2399945706129074,-0.000275313388556242,Trade open
1021,145.28,0.22602975368499756,0.0008257302106358111,Trade open
1022,145.44,0.20471756160259247,0.0022019820753484964,Trade open
1023,145.64,0.20841361582279205,0.0008945060544647276,Trade open
1024,145.45,0.21086181700229645,0.0029589366167783737,Trade open
1025,145.75,0.20602023601531982,0.0015138037269935012,Trade open
1026,145.54,0.203265979886055,0.0011009385343641043,Trade open
1027,145.48,0.20757617056369781,0.0019267738098278642,Trade open
1028,145.6,0.2052023857831955,0.006261962465941906,Trade open
1029,146.23,0.21647267043590546,0.008188735693693161,Trade open
1030,146.51,0.2199438065290451,0.008237981656693644,Trade open
1031,147.06,0.23090879619121552,0.0,No trade
1032,147.06,0.2279231697320938,-0.001495996373705566,Trade open
1033,146.84,0.21732717752456665,0.0004079801437910646,Trade open
1034,147.12,0.22014681994915009,-0.0015639584744349122,Trade open
1035,146.83,0.21115712821483612,-0.002107966458424926,Trade open
1036,146.75,0.20964589715003967,0.000747998186852783,Trade open
1037,147.17,0.22188714146614075,0.0020400043576955795,Trade open
1038,147.36,0.22020375728607178,-0.003399972803890705,Trade open
1039,146.56,0.21250511705875397,-0.0045559511768546185,Trade open
1040,146.37,0.2167966216802597,0.0,No trade
1041,146.37,0.20898330211639404,-0.0012980969622731209,Trade open
1042,146.18,0.21288305521011353,0.0026644764002412558,Trade open
1043,146.76,0.22126226127147675,0.003962573129683733,Trade open
1044,146.95,0.21571572124958038,0.0025279114488512278,Trade open
1045,146.74,0.22164186835289001,0.004919049330055714,Trade open
1046,147.09,0.22121554613113403,-0.001571331056766212,Trade open
1047,146.14,0.20952141284942627,-0.005001993695415712,Trade open
1048,145.16,0.25110578536987305,0.0,No trade
1049,145.16,0.24250201880931854,-0.006387038695866567,Trade open
1050,143.99,0.2733282744884491,0.0,No trade
1051,143.99,0.2661706209182739,-0.00027785639395006,Trade open
1052,143.95,0.256864994764328,0.009514515288174152,Trade open
1053,145.36,0.21238645911216736,0.008125551044940948,Trade open
1054,145.16,0.20866180956363678,0.00013882222992833704,Trade open
1055,144.01,0.21311695873737335,-0.005417034029960632,Trade open
1056,143.21,0.23521369695663452,0.004722499288618565,Trade open
1057,144.67,0.2094183713197708,0.005347516853362322,Trade open
1058,144.76,0.2055792510509491,0.004166892264038324,Trade open
1059,144.59,0.2036203294992447,0.006389319431036711,Trade open
1060,144.91,0.20398341119289398,0.012917567044496536,Trade open
1061,145.85,0.21712607145309448,0.014594258188047745,Trade open
1062,146.32,0.22312641143798828,0.0,No trade
1063,146.32,0.21540705859661102,0.0010934143792837858,Trade open
1064,146.48,0.2173374891281128,0.004784014075994492,Trade open
1065,147.02,0.21738825738430023,0.0033487575128674507,Trade open
1066,146.81,0.21219202876091003,0.003212041687220335,Trade open
1067,146.79,0.210241436958313,0.004168844316154718,Trade open
1068,146.93,0.21137243509292603,0.0038272112142294645,Trade open
1069,146.88,0.21082331240177155,0.0005466550355777144,Trade open
1070,146.4,0.2076646089553833,0.0019136056071147323,Trade open
1071,146.6,0.2093723863363266,0.0019819114822894335,Trade open
1072,146.61,0.2096918821334839,-0.0014352563302963972,Trade open
1073,146.11,0.21669138967990875,-0.005882411509690874,Trade open
1074,145.0,0.2276712954044342,0.0,No trade
1075,145.0,0.21639566123485565,-0.005448289575247929,Trade open
1076,144.19,0.2609740197658539,0.0,No trade
1077,144.19,0.2531358003616333,-0.0015950879314914346,Trade open
1078,143.96,0.24979007244110107,0.0,Trade open
1079,144.19,0.24296066164970398,0.004923999309539795,Trade open
1080,144.9,0.21022431552410126,0.0030515461694449186,Trade open
1081,144.63,0.2074461728334427,-0.00041610069456510246,Trade open
1082,144.13,0.20966407656669617,0.004993419628590345,Trade open
1083,144.91,0.21476395428180695,0.002219239016994834,Trade open
1084,144.51,0.20432241261005402,0.0023579744156450033,Trade open
1085,144.53,0.20453955233097076,0.0023579744156450033,Trade open
1086,144.53,0.2049594670534134,-0.0029822313226759434,Trade open
1087,143.76,0.22551195323467255,0.0065191928297281265,Trade open
1088,145.13,0.20254011452198029,0.005686885677278042,Trade open
1089,145.01,0.2062547355890274,0.007351394277065992,Trade open
1090,145.25,0.20724205672740936,0.011165826581418514,Trade open
1091,145.8,0.22256378829479218,0.012057532063933467,Trade open
1092,146.0,0.23058006167411804,0.0,No trade
1093,146.0,0.22372478246688843,0.004794499836862087,Trade open
1094,146.7,0.22313454747200012,0.005684943869709969,Trade open
1095,146.83,0.22123324871063232,0.00328764203004539,Trade open
1096,146.48,0.21677978336811066,0.0008218843722715974,Trade open
1097,146.12,0.2199127972126007,-0.00280824420042336,Trade open
1098,145.59,0.20423701405525208,0.005890415050089359,Trade open
1099,146.86,0.22649797797203064,0.004726043902337551,Trade open
1100,146.69,0.22484731674194336,0.007260257378220558,Trade open
1101,147.06,0.22245702147483826,0.009178057312965393,Trade open
1102,147.34,0.22109542787075043,0.007739759515970945,Trade open
1103,147.13,0.21752816438674927,0.004931515082716942,Trade open
1104,146.72,0.22287407517433167,0.0034246575087308884,Trade open
1105,146.5,0.21174763143062592,0.0008904443820938468,Trade open
1106,146.13,0.20844289660453796,-0.00047950222506187856,Trade open
1107,145.93,0.20854586362838745,-0.006276916559428385,Trade open
1108,144.75,0.24207703769207,0.0,No trade
1109,144.75,0.23127509653568268,-0.005191203431967832,Trade open
1110,143.92,0.25723811984062195,0.0,No trade
1111,143.92,0.24916133284568787,0.0034047074150294065,Trade open
1112,144.41,0.23791491985321045,0.004655351396650076,Trade open
1113,144.59,0.23229895532131195,0.004933342803269625,Trade open
1114,144.63,0.21746110916137695,0.007087300531566143,Trade open
1115,144.94,0.2094430923461914,0.007156745530664921,Trade open
1116,144.95,0.20582197606563568,0.005211228504776955,Trade open
1117,144.67,0.20651423931121826,0.004030029289424419,Trade open
1118,144.5,0.2062533050775528,0.006531423423439264,Trade open
1119,144.86,0.21205055713653564,0.009866580367088318,Trade open
1120,145.34,0.20966045558452606,0.0095886941999197,Trade open
1121,145.3,0.20247547328472137,0.009449698962271214,Trade open
1122,145.28,0.20810435712337494,0.0006253219908103347,Trade open
1123,144.01,0.20919986069202423,0.0050027878023684025,Trade open
1124,144.64,0.20710107684135437,0.0021539574954658747,Trade open
1125,144.23,0.21039047837257385,0.002987826243042946,Trade open
1126,144.35,0.21998882293701172,-0.0013896396849304438,Trade open
1127,143.72,0.2251773327589035,-0.005285663927764179,Trade open
1128,143.09,0.2568114697933197,0.0,No trade
1129,143.09,0.24947801232337952,-0.0016073501901701093,Trade open
1130,142.86,0.25046977400779724,-0.0036339997313916683,Trade open
1131,142.57,0.2591399848461151,-0.003494304371997714,Trade open
1132,142.59,0.24376632273197174,-0.0006987968808971345,Trade open
1133,142.99,0.23490333557128906,-0.006474455043995519,Trade open
1134,141.76,0.26140856742858887,0.0,No trade
1135,141.76,0.2486647367477417,0.0011991970241069794,Trade open
1136,141.93,0.24952611327171326,0.01178046129643917,Trade open
1137,143.43,0.20600968599319458,0.0067015537060797215,Trade open
1138,142.71,0.2057378888130188,0.012556425295770168,Trade open
1139,143.54,0.2000313401222229,0.010016917251050472,Trade open
1140,143.18,0.20449724793434143,0.010087528266012669,Trade open
1141,143.19,0.20043547451496124,0.004938009660691023,Trade open
1142,142.46,0.2048477828502655,0.014884316362440586,Trade open
1143,143.87,0.20990170538425446,0.013473502360284328,Trade open
1144,143.67,0.21453961730003357,0.015569556241653331,Trade open
1145,144.71,0.22187180817127228,0.0,No trade
1146,144.71,0.21938689053058624,0.000967447878792882,Trade open
1147,144.85,0.2175336331129074,0.002142198383808136,Trade open
1148,145.02,0.21488605439662933,0.000967447878792882,Trade open
1149,144.85,0.20977410674095154,-0.0031788176856935024,Trade open
1150,144.25,0.21105939149856567,-0.004837344866245985,Trade open
1151,144.01,0.20606936514377594,-0.0071867785329905,Trade open
1152,143.57,0.21752983331680298,0.0,No trade
1153,143.57,0.21013325452804565,0.006408011075109243,Trade open
1154,144.49,0.21887017786502838,0.015363307516395997,Trade open
1155,146.58,0.23055747151374817,0.0,No trade
1156,146.58,0.22617129981517792,-0.003069974947720766,Trade open
1157,146.13,0.22218549251556396,-0.0010915790917351842,Trade open
1158,146.42,0.22061753273010254,0.0020466847345232964,Trade open
1159,146.88,0.22420722246170044,0.014648249939336477,Trade open
1160,148.74,0.2459515482187271,0.0,No trade
1161,148.74,0.24055282771587372,0.0019496657187119126,Trade open
1162,149.03,0.24047358334064484,0.0030253927689045668,Trade open
1163,149.19,0.23942522704601288,-0.002689317800104618,Trade open
1164,148.34,0.22216643393039703,-0.0060508884489536285,Trade open
1165,147.84,0.22043101489543915,-0.008221438179799083,Trade open
1166,146.77,0.2315657138824463,0.0,No trade
1167,146.77,0.22525833547115326,-0.005178236402571201,Trade open
1168,146.01,0.20669437944889069,-0.0036110838409513235,Trade open
1169,146.24,0.2078339010477066,-0.0027254149317741394,Trade open
1170,146.37,0.21540988981723785,-0.004019973799586296,Trade open
1171,146.18,0.20880649983882904,-0.006063905078917742,Trade open
1172,145.88,0.20726802945137024,-0.006808517313350145,Trade open
1173,145.55,0.2174588292837143,0.0,No trade
1174,145.55,0.20635955035686493,0.002473380882292986,Trade open
1175,145.91,0.20807713270187378,0.0032978064846247435,Trade open
1176,146.03,0.2091827541589737,0.00693915830925107,Trade open
1177,146.56,0.22197739779949188,0.010472619817659833,Trade open
1178,147.27,0.22092564404010773,0.0,No trade
1179,147.27,0.2145324945449829,-0.0006790663464926183,Trade open
1180,147.17,0.21145649254322052,0.003870388027280569,Trade open
1181,147.84,0.21770285069942474,0.0029877261258661747,Trade open
1182,147.71,0.21813100576400757,0.003938356880098581,Trade open
1183,147.85,0.21765577793121338,0.0015617283061146736,Trade open
1184,147.5,0.2102864682674408,0.0033271557185798883,Trade open
1185,147.76,0.21400144696235657,0.001969126518815756,Trade open
1186,147.56,0.21068687736988068,0.0021728258579969406,Trade open
1187,147.59,0.21116380393505096,-0.00122229871340096,Trade open
1188,147.09,0.21787713468074799,-0.0005432323669083416,Trade open
1189,147.19,0.2132178395986557,-0.004137215866969515,Trade open
1190,146.48,0.21733328700065613,0.0,No trade
1191,146.48,0.20734483003616333,0.0025942442007362843,Trade open
1192,146.86,0.21039682626724243,0.006622072774916887,Trade open
1193,147.45,0.2179064303636551,-0.0027307067066431046,Trade open
1194,146.08,0.22023622691631317,-0.0034134353045374155,Trade open
1195,145.98,0.22812765836715698,-0.004900719427757892,Trade open
1196,145.75,0.23964068293571472,0.0,No trade
1197,145.75,0.22905749082565308,-0.0035677822306752205,Trade open
1198,145.23,0.23821204900741577,0.003293281188234687,Trade open
1199,146.23,0.21174944937229156,0.0019210893660783768,Trade open
1200,146.03,0.2108076959848404,-0.0005488976603373885,Trade open
1201,145.67,0.21037642657756805,0.00569469528272748,Trade open
1202,146.58,0.2165268212556839,0.005831945687532425,Trade open
1203,146.6,0.21184539794921875,-0.0020583400037139654,Trade open
1204,145.45,0.2101563811302185,0.00013725057942792773,Trade open
1205,145.77,0.21259507536888123,0.0017152659129351377,Trade open
1206,146.0,0.21387165784835815,0.004185252822935581,Trade open
1207,146.36,0.21172188222408295,0.011252139694988728,Trade open
1208,147.39,0.2208353579044342,0.010840493254363537,Trade open
1209,147.33,0.21999743580818176,0.012212684378027916,Trade open
1210,147.53,0.21643708646297455,0.01385937724262476,Trade open
1211,147.77,0.21678781509399414,0.013790699653327465,Trade open
1212,147.76,0.2180919051170349,0.0107719199731946,Trade open
1213,147.32,0.21169087290763855,0.012624331749975681,Trade open
1214,147.59,0.21407338976860046,0.015035511494500765,Trade open
1215,148.83,0.2296568602323532,0.0,No trade
1216,148.83,0.22353142499923706,0.00020156406390015036,Trade open
1217,148.86,0.22960670292377472,-0.004770588595420122,Trade open
1218,148.12,0.2109004259109497,0.007189357187598944,Trade open
1219,149.9,0.23023992776870728,0.006651921663433313,Trade open
1220,149.82,0.23087741434574127,0.008869126439094543,Trade open
1221,150.15,0.23188500106334686,0.013706868514418602,Trade open
1222,150.87,0.23830559849739075,0.013985297588418289,Trade open
1223,151.66,0.24850934743881226,0.0,No trade
1224,151.66,0.2435896396636963,-0.005209076218307018,Trade open
1225,150.87,0.23021772503852844,-0.007017580940951929,Trade open
1226,150.41,0.22520537674427032,0.0,No trade
1227,150.41,0.2181936800479889,-0.0016621234826743603,Trade open
1228,150.16,0.2136668562889099,-0.000265996583038941,Trade open
1229,150.37,0.21532391011714935,0.0013961269287392497,Trade open
1230,150.62,0.2162921279668808,0.007113835774362087,Trade open
1231,151.48,0.22408427298069,0.007712277118116617,Trade open
1232,151.57,0.22769254446029663,0.012480186736540645,Trade open
1233,152.33,0.24264487624168396,0.0,No trade
1234,152.33,0.2367093563079834,0.0033479584380984306,Trade open
1235,152.84,0.24275590479373932,0.0028227707371115685,Trade open
1236,152.76,0.23918479681015015,0.01201338976754613,Trade open
1237,154.64,0.2580479681491852,0.0,No trade
1238,154.64,0.25382643938064575,0.0030393251217901707,Trade open
1239,155.11,0.25519487261772156,0.0015520273009315133,Trade open
1240,154.88,0.24888816475868225,-0.004849974066019058,Trade open
1241,153.89,0.22635231912136078,-0.0004526129341684282,Trade open
1242,154.57,0.23294967412948608,0.0036860278341919184,Trade open
1243,155.21,0.2359427958726883,-0.000387982145184651,Trade open
1244,154.58,0.22326897084712982,0.0036860278341919184,Trade open
1245,155.21,0.22746168076992035,0.0021340004168450832,Trade open
1246,154.97,0.223280668258667,0.006014019250869751,Trade open
1247,155.57,0.22874072194099426,0.012434402359241271,Trade open
1248,157.07,0.25217920541763306,0.0,No trade
1249,157.07,0.2469615638256073,0.017890095710754395,Trade open
1250,159.88,0.26263970136642456,0.02018207125365734,Trade open
1251,160.24,0.2626808285713196,0.015661751851439476,Trade open
1252,159.53,0.24726299941539764,0.01846306584775448,Trade open
1253,159.97,0.2476356476545334,0.018144717440009117,Trade open
1254,159.92,0.24656444787979126,0.010441199876368046,Trade open
1255,158.71,0.22872452437877655,0.01941801607608795,Trade open
1256,160.12,0.23624655604362488,0.018272075802087784,Trade open
1257,159.94,0.23328179121017456,0.019609004259109497,Trade open
1258,160.15,0.23440536856651306,0.021882870378016152,Trade open
1259,160.53,0.2447344958782196,0.0,No trade
1260,160.53,0.23644016683101654,0.0014950819313526154,Trade open
1261,160.77,0.2375682294368744,0.014452173374593258,Trade open
1262,162.85,0.24984285235404968,0.008658814243972301,Trade open
1263,161.92,0.24176743626594543,0.002616321900859475,Trade open
1264,160.95,0.22423861920833588,0.004173663444817066,Trade open
1265,161.2,0.22443535923957825,0.005793359130620956,Trade open
1266,161.46,0.22419458627700806,0.013393097557127476,Trade open
1267,162.68,0.23387596011161804,0.018643597855290826,Trade open
1268,164.46,0.2523610591888428,0.0,No trade
1269,164.46,0.24637030065059662,-0.008938350714743137,Trade open
1270,162.99,0.23017434775829315,-0.01009364859889789,Trade open
1271,162.39,0.22847631573677063,0.0,No trade
1272,162.39,0.2193758636713028,0.0016010500257834792,Trade open
1273,162.65,0.2189490646123886,0.007204866036772728,Trade open
1274,163.56,0.22305428981781006,6.154632137622684e-05,Trade open
1275,162.4,0.21461482346057892,0.0008005719864740968,Trade open
1276,162.52,0.21359041333198547,0.0024631682317703962,Trade open
1277,162.79,0.2142084538936615,-0.006281201262027025,Trade open
1278,161.37,0.21593394875526428,-0.005542175844311714,Trade open
1279,161.49,0.22027158737182617,-0.003263740334659815,Trade open
1280,161.86,0.22462785243988037,0.0015395036898553371,Trade open
1281,162.64,0.21383975446224213,0.0028942744247615337,Trade open
1282,162.86,0.21415509283542633,0.004310591612011194,Trade open
1283,163.09,0.21406230330467224,0.011577097699046135,Trade open
1284,164.27,0.2295483946800232,0.01693454012274742,Trade open
1285,165.14,0.24432490766048431,0.016565075144171715,Trade open
1286,165.08,0.24201570451259613,0.01889633077989711,Trade open
1287,168.11,0.2581994831562042,0.0,No trade
1288,168.11,0.2548503279685974,-0.01035039871931076,Trade open
1289,166.37,0.23587177693843842,-0.016392309015755918,Trade open
1290,164.78,0.22431032359600067,0.0,No trade
1291,164.78,0.2176312506198883,0.010134713724255562,Trade open
1292,166.45,0.2221190482378006,0.01747787930071354,Trade open
1293,167.66,0.23032420873641968,0.0364815038343287,Trade open
1294,173.98,0.259145051240921,0.0,No trade
1295,173.98,0.25463545322418213,-0.009253940545022488,Trade open
1296,172.37,0.24630635976791382,-0.009541260078549385,Trade open
1297,172.32,0.24238009750843048,-0.012530134059488773,Trade open
1298,171.8,0.23645086586475372,-0.008449254557490349,Trade open
1299,172.51,0.23884114623069763,-0.013047413900494576,Trade open
1300,171.71,0.23460939526557922,-0.007357160560786724,Trade open
1301,172.7,0.23740693926811218,-0.018335430671394627,Trade open
1302,168.7,0.23555994033813477,0.0,No trade
1303,168.7,0.23174656927585602,0.003734468948096037,Trade open
1304,169.33,0.24130213260650635,0.003734468948096037,Trade open
1305,169.33,0.23578040301799774,0.012151766568422318,Trade open
1306,170.75,0.2307489514350891,0.00788382813334465,Trade open
1307,170.03,0.2258657068014145,0.002074724994599819,Trade open
1308,169.05,0.21967636048793793,0.019561370834708214,Trade open
1309,172.0,0.22256149351596832,0.019383545964956284,Trade open
1310,171.97,0.22089944779872894,0.01849443092942238,Trade open
1311,171.82,0.21907088160514832,0.018020205199718475,Trade open
1312,171.74,0.2166851907968521,0.016834596171975136,Trade open
1313,171.54,0.2293907105922699,0.01890932209789753,Trade open
1314,171.89,0.23061707615852356,0.022821612656116486,Trade open
1315,172.55,0.22730572521686554,0.02548905275762081,Trade open
1316,173.0,0.22536277770996094,0.01890932209789753,Trade open
1317,171.89,0.22956153750419617,0.023355083540081978,Trade open
1318,172.64,0.23277731239795685,0.02667457051575184,Trade open
1319,173.2,0.22935988008975983,0.027385953813791275,Trade open
1320,173.32,0.22701439261436462,0.026081856340169907,Trade open
1321,173.1,0.22298434376716614,0.024184955283999443,Trade open
1322,172.78,0.22803163528442383,0.026555992662906647,Trade open
1323,173.18,0.22060313820838928,0.01594547927379608,Trade open
1324,171.39,0.22545626759529114,0.020094839856028557,Trade open
1325,172.09,0.22918415069580078,0.017783047631382942,Trade open
1326,171.7,0.22479097545146942,0.019561370834708214,Trade open
1327,172.0,0.22626753151416779,0.02039124257862568,Trade open
1328,172.14,0.2191949486732483,0.01914638839662075,Trade open
1329,171.93,0.2189149260520935,0.017130998894572258,Trade open
1330,171.59,0.22221237421035767,0.010492023080587387,Trade open
1331,170.47,0.21399815380573273,0.012744571082293987,Trade open
1332,170.85,0.21312330663204193,0.009780730120837688,Trade open
1333,170.35,0.21193791925907135,0.014819205738604069,Trade open
1334,171.2,0.2133760303258896,0.02033199742436409,Trade open
1335,172.13,0.22113993763923645,0.02015417441725731,Trade open
1336,172.1,0.2224944680929184,0.016419705003499985,Trade open
1337,171.47,0.2147858589887619,0.021458271890878677,Trade open
1338,172.32,0.21546928584575653,0.025963278487324715,Trade open
1339,173.08,0.21721525490283966,0.01736815646290779,Trade open
1340,171.63,0.21664267778396606,0.01600472442805767,Trade open
1341,171.4,0.2121395319700241,0.0176644679158926,Trade open
1342,171.68,0.21603547036647797,0.01594547927379608,Trade open
1343,171.39,0.21513353288173676,0.009484328329563141,Trade open
1344,170.3,0.209554985165596,0.007706005126237869,Trade open
1345,170.0,0.2140643447637558,0.0017783228540793061,Trade open
1346,169.0,0.23904167115688324,0.011262650601565838,Trade open
1347,170.6,0.21579554677009583,0.014582138508558273,Trade open
1348,171.16,0.21677006781101227,0.016301127150654793,Trade open
1349,171.45,0.21879349648952484,0.017901625484228134,Trade open
1350,171.72,0.21544432640075684,0.012151766568422318,Trade open
1351,170.75,0.2110348790884018,0.017723802477121353,Trade open
1352,171.69,0.21329037845134735,0.01588623598217964,Trade open
1353,171.38,0.21243375539779663,0.014048668555915356,Trade open
1354,171.07,0.20955395698547363,0.016538284718990326,Trade open
1355,171.49,0.21740417182445526,0.01867225393652916,Trade open
1356,171.85,0.21558846533298492,0.023414326831698418,Trade open
1357,172.65,0.21535471081733704,0.018375851213932037,Trade open
1358,171.8,0.20743602514266968,0.01760522462427616,Trade open
1359,171.67,0.20828668773174286,0.022525211796164513,Trade open
1360,172.5,0.2136947363615036,0.019324302673339844,Trade open
1361,171.96,0.20886361598968506,0.020865466445684433,Trade open
1362,172.22,0.20983389019966125,0.02222880907356739,Trade open
1363,172.45,0.22309722006320953,0.02371072955429554,Trade open
1364,172.7,0.2180209904909134,0.02821582555770874,Trade open
1365,173.46,0.2222980111837387,0.03212802857160568,Trade open
1366,174.12,0.23072761297225952,0.029045697301626205,Trade open
1367,173.6,0.2179023176431656,0.03619272674022784,Trade open
1368,174.98,0.23534174263477325,0.0,No trade
1369,174.98,0.23116551339626312,0.01600184664130211,Trade open
1370,177.78,0.2545259892940521,0.016630493104457855,Trade open
1371,177.89,0.24862024188041687,-0.00971537921577692,Trade open
1372,173.28,0.21376009285449982,0.023888491094112396,Trade open
1373,179.16,0.2357490211725235,0.022631196305155754,Trade open
1374,178.94,0.2333364188671112,0.011372759938240051,Trade open
1375,176.97,0.22889883816242218,0.012572848238050938,Trade open
1376,177.18,0.23027531802654266,0.0048006149008870125,Trade open
1377,175.82,0.2139214724302292,0.006857909262180328,Trade open
1378,176.18,0.21469755470752716,0.005029174033552408,Trade open
1379,175.86,0.21706616878509521,0.011029877699911594,Trade open
1380,176.91,0.23104792833328247,0.013030054047703743,Trade open
1381,177.26,0.23234134912490845,0.008058085106313229,Trade open
